KM,Año,Combustible,Ciudad,Nº puertas,Garantía,Cambio,Color,Carrocería,Marca,Modelo,Versión,Potencia,Tipo de carrocería,Velocidad máxima,Aceleracion,Consumo,Emisiones,Dimensiones,Etiqueta medioambiental,Precio
6.0,2024,Gasolina,Zaratán,5,No,Manual ,Verde,Berlina,Suzuki,Ignis,Ignis 1.2 AllGrip AUTO GLE,,Todoterreno,165 km/h,11.9 s,5 l/100km,114g CO2/km,3700 mm / 1690 mm / 1595 mm,C,18.200€
5.0,2024,Gasolina,Zaratán,5,No,Manual ,Gris,Berlina,Suzuki,Ignis,Ignis 1.2 AllGrip AUTO GLE,,Todoterreno,165 km/h,11.9 s,5 l/100km,114g CO2/km,3700 mm / 1690 mm / 1595 mm,C,20.300€
3.0,2024,Eléctrico,Zaratán,5,No,Automático ,Blanco,Todoterreno,False,False,False,,False,False,False,False,False,False,False,51.500€
33.017,2020,Diésel,Zaratán,4,No,Manual ,Azul,Sedan,Renault,Talisman,Talisman Zen Blue dCi 110 kW (150 CV),,Turismo,210 km/h,10.3 s,4.6 l/100km,122g CO2/km,4848 mm / 1869 mm / 1463 mm,C,20.900€
98.615,2017,Gasolina,Zaratán,5,No,Manual ,Rojo,Berlina,Renault,Kadjar,KADJAR Life Energy TCe 97 kW (130 CV),,Todoterreno,192 km/h,10.1 s,5.6 l/100km,126g CO2/km,4449 mm / 1836 mm / 1607 mm,C,16.900€
98.566,2017,Gasolina,Zaratán,5,No,Manual ,Granate,Berlina,Renault,Kadjar,KADJAR Life Energy TCe 97 kW (130 CV),,Todoterreno,192 km/h,10.1 s,5.6 l/100km,126g CO2/km,4449 mm / 1836 mm / 1607 mm,C,16.500€
7.577,2020,Gasolina,Zaratán,5,No,Manual ,Blanco,Berlina,Renault,Clio,Clio Intens SCe 53 kW (72 CV),,Turismo,162 km/h,16.4 s,5.4 l/100km,111g CO2/km,4050 mm / 1798 mm / 1440 mm,C,14.500€
139.0,2019,Diésel,Zaratán,4,No,Automático ,Negro,Monovolumen,Peugeot,Traveller,Traveller Long Business VIP BlueHDi 180 S&S EAT8,,Vehículo comercial,185 km/h,8.8 s,6.3 l/100km,166g CO2/km,5308 mm / 1920 mm / 1890 mm,C,23.900€
39.618,2021,Diésel,Zaratán,3,No,Manual ,Blanco,puertas:,Peugeot,Partner,Nuevo Partner Tepee Confort HDi 75,,Vehículo comercial,150 km/h,17.1 s,5.7 l/100km,149g CO2/km,4380 mm / 1810 mm / 1801 mm,B,17.900€
1.2,2023,Eléctrico,Zaratán,5,No,Automático ,Gris,Monovolumen,Peugeot,Rifter,e-Rifter Long Active Pack 100 kW (136 CV) batería 50 kWh,,Vehículo comercial,135 km/h,11.2 s,20 l/100km,0g CO2/km,4753 mm / 1848 mm / 1879 mm,Cero,36.990€
16.0,2023,Eléctrico,Zaratán,5,No,Automático ,Azul,Monovolumen,Peugeot,Rifter,e-Rifter Long Active Pack 100 kW (136 CV) batería 50 kWh,,Vehículo comercial,135 km/h,11.2 s,20 l/100km,0g CO2/km,4753 mm / 1848 mm / 1879 mm,Cero,32.990€
9.607,2023,Eléctrico,Zaratán,5,No,Automático ,Gris,Monovolumen,Peugeot,Rifter,e-Rifter Allure Pack 100 kW (136 CV) batería 50 kWh,,Vehículo comercial,130 km/h,11.2 s, l/100km,0g CO2/km,4403 mm / 1848 mm / 1796 mm,Cero,34.990€
16.0,2024,Eléctrico,Zaratán,5,No,Automático ,Amarillo,Berlina,Peugeot,208,E-208 GT Electrico 100 kW (136 CV),,Turismo,150 km/h,9 s,16 l/100km,0g CO2/km,4055 mm / 1745 mm / 1430 mm,Cero,37.990€
2.0,2023,Eléctrico,Zaratán,5,No,Automático ,Blanco,Todoterreno,Peugeot,2008,e-2008 Active 100 kW (136 CV),,Todoterreno,150 km/h,8.1 s,15.7 l/100km,0g CO2/km,4300 mm / 1770 mm / 1530 mm,Cero,37.990€
23.484,2021,Diésel,Zaratán,5,No,Automático ,Negro,Familiar,Peugeot,508,508 SW Allure Pack BlueHDi 130 S&S EAT8,,Turismo familiar,208 km/h,10.1 s,5.1 l/100km,g CO2/km,4790 mm / 1860 mm / 1420 mm,C,26.500€
15.98,2023,Eléctrico,Zaratán,5,No,Automático ,Blanco,Familiar,False,False,False,,False,False,False,False,False,False,False,42.490€
8.0,2023,Eléctrico,Zaratán,5,No,Automático ,Gris,Berlina,False,False,False,,False,False,False,False,False,False,False,40.500€
30.884,2022,Eléctrico,Zaratán,5,No,Automático ,Rojo,Berlina,False,False,False,,False,False,False,False,False,False,False,36.990€
16.0,2023,Gasolina,Zaratán,5,No,Automático ,Gris,Berlina,Peugeot,508,508 GT Pack PureTech 130 S&S EAT8,,Turismo,204 km/h,10 s,6.2 l/100km,g CO2/km,4750 mm / 1860 mm / 1410 mm,C,28.990€
10.7,2023,Gasolina,Zaratán,5,No,Automático ,Blanco,Todoterreno,Peugeot,5008,5008 Allure PureTech 130 S&S EAT8,,Todoterreno,188 km/h,11.8 s,5.3 l/100km,122g CO2/km,4641 mm / 1844 mm / 1651 mm,C,37.890€
5.0,2023,Gasolina,Zaratán,5,No,Manual ,Blanco,Todoterreno,Peugeot,5008,5008 Allure 1.2 PureTech 130 S&S,,Todoterreno,188 km/h,10.8 s,5.1 l/100km,117g CO2/km,4641 mm / 1844 mm / 1651 mm,C,31.490€
3.0,2022,Gasolina,Zaratán,5,No,Manual ,Gris,Todoterreno,Peugeot,5008,5008 Allure 1.2 PureTech 130 S&S,,Todoterreno,188 km/h,10.8 s,5.1 l/100km,117g CO2/km,4641 mm / 1844 mm / 1651 mm,C,31.490€
2.0,2023,Eléctrico,Zaratán,5,No,Automático ,Azul,Berlina,False,False,False,,False,False,False,False,False,False,False,39.990€
3.0,2023,Gasolina,Zaratán,5,No,Automático ,Azul,Berlina,Peugeot,408,408 Allure Pack PureTech 130 EAT8,,Turismo,210 km/h,10.4 s,6 l/100km,g CO2/km,4687 mm / 1848 mm / 1478 mm,C,32.990€
2.0,2023,Eléctrico,Zaratán,False,No,Automático ,Blanco,39.890€,Peugeot,308,E-308 SW GT 115 kW,,Turismo familiar,170 km/h,9.9 s,15.1 l/100km,0g CO2/km,4636 mm / 1852 mm / 1442 mm,Cero,39.890€
4.5,2023,Gasolina,Zaratán,5,No,Automático ,Azul,Berlina,Peugeot,308,308 SW GT Line PureTech 130 S&S EAT8,,Turismo familiar,203 km/h,9.8 s,6.2 l/100km,109g CO2/km,4585 mm / 1804 mm / 1470 mm,C,28.850€
62.579,2016,Diésel,Zaratán,5,No,Manual ,Negro,Berlina,Peugeot,308,308 5p Allure 2.0 BlueHDi 150,,Turismo,218 km/h,8.6 s,3.7 l/100km,97g CO2/km,4253 mm / 1804 mm / 1457 mm,C,14.500€
44.249,2019,Gasolina,Zaratán,False,No,Manual ,Blanco,Todoterreno,Peugeot,3008,3008 Allure PureTech 130 S&S,,Todoterreno,188 km/h,9.5 s,5.3 l/100km,120g CO2/km,4447 mm / 1841 mm / 1624 mm,C,22.900€
12.918,2023,Eléctrico,Zaratán,5,No,Automático ,Rojo,Todoterreno,False,False,False,,False,False,False,False,False,False,False,38.650€
21.704,2023,Diésel,Zaratán,5,No,Automático ,Gris,Todoterreno,Peugeot,3008,3008 Allure Pack BlueHDi 130 S&S EAT8,,Todoterreno,189 km/h,11.5 s,5.4 l/100km,g CO2/km,4447 mm / 1841 mm / 1624 mm,C,28.990€
65.0,2022,Gasolina,Zaratán,5,No,Automático ,Blanco,Todoterreno,Peugeot,3008,3008 Active Pack PureTech 130 S&S EAT8,,Todoterreno,197 km/h,9.7 s,6.4 l/100km,g CO2/km,4447 mm / 1841 mm / 1624 mm,C,31.890€
27.859,2021,Gasolina,Zaratán,5,No,Manual ,Azul,Todoterreno,Peugeot,3008,3008 Crossway 1.2 PureTech 130 S&S,,Monovolumen,199 km/h,10.8 s,5.2 l/100km,120g CO2/km,4365 mm / 1837 mm / 1639 mm,C,25.900€
38.8,2021,Gasolina,Zaratán,5,No,Manual ,Azul,Todoterreno,Peugeot,3008,3008 Crossway 1.2 PureTech 130 S&S,,Monovolumen,199 km/h,10.8 s,5.2 l/100km,120g CO2/km,4365 mm / 1837 mm / 1639 mm,C,26.900€
49.749,2019,Gasolina,Zaratán,5,No,Manual ,Blanco,Todoterreno,Peugeot,3008,3008 Crossway 1.2 PureTech 130 S&S,,Monovolumen,199 km/h,10.8 s,5.2 l/100km,120g CO2/km,4365 mm / 1837 mm / 1639 mm,C,21.900€
81.069,2017,Gasolina,Zaratán,5,No,Manual ,Marrón,Todoterreno,Peugeot,3008,3008 Crossway 1.2 PureTech 130 S&S,,Monovolumen,199 km/h,10.8 s,5.2 l/100km,120g CO2/km,4365 mm / 1837 mm / 1639 mm,C,19.900€
85.411,2019,Gasolina,Zaratán,5,No,Manual ,Gris,Todoterreno,Peugeot,3008,3008 Crossway 1.2 PureTech 130 S&S,,Monovolumen,199 km/h,10.8 s,5.2 l/100km,120g CO2/km,4365 mm / 1837 mm / 1639 mm,C,20.900€
26.532,2020,Gasolina,Zaratán,5,No,Automático ,Amarillo,Berlina,Peugeot,208,208 5p Signature 1.2 PureTech 110 S&S EAT6,,Turismo,188 km/h,9.8 s,5.1 l/100km,116g CO2/km,3973 mm / 1739 mm / 1460 mm,C,18.900€
21.258,2022,Gasolina,Zaratán,5,No,Manual ,Amarillo,Berlina,Peugeot,208,208 GT PureTech 100 S&S,,Turismo,188 km/h,9.9 s,5.2 l/100km,g CO2/km,4055 mm / 1745 mm / 1430 mm,C,18.900€
19.99,2022,Diésel,Zaratán,5,No,Manual ,Azul,Berlina,Peugeot,208,208 5p Allure 1.6 BlueHDi 100,,Turismo,187 km/h,10.7 s,3.5 l/100km,90g CO2/km,3973 mm / 1739 mm / 1460 mm,C,17.489€
33.472,2018,Gasolina,Zaratán,5,No,Manual ,Gris,Todoterreno,Peugeot,2008,2008 Style 1.2 PureTech 110 S&S,,Todoterreno,191 km/h,9.9 s,4.4 l/100km,103g CO2/km,4159 mm / 1739 mm / 1570 mm,C,14.499€
5.0,2022,Gasolina,Zaratán,5,No,Manual ,Rojo,Todoterreno,Peugeot,2008,2008 Allure Puretech 100 S&S,,Todoterreno,188 km/h,10.9 s,5.6 l/100km,96g CO2/km,4300 mm / 1770 mm / 1530 mm,C,22.990€
50.154,2021,Diésel,Zaratán,5,No,Manual ,Gris,Todoterreno,Peugeot,2008,2008 Allure Pack BlueHDi 110,,Todoterreno,201 km/h,10.5 s,4.4 l/100km,g CO2/km,4300 mm / 1770 mm / 1530 mm,C,21.900€
5.23,2022,Diésel,Zaratán,5,No,Automático ,Blanco,Todoterreno,Peugeot,2008,2008 Allure BlueHDi 130 S&S EAT8,,Todoterreno,195 km/h,9.3 s,4.9 l/100km,113g CO2/km,4300 mm / 1770 mm / 1530 mm,C,24.990€
19.0,2022,Diésel,Zaratán,5,No,Automático ,Blanco,Todoterreno,Peugeot,2008,2008 Allure BlueHDi 130 S&S EAT8,,Todoterreno,195 km/h,9.3 s,4.9 l/100km,113g CO2/km,4300 mm / 1770 mm / 1530 mm,C,24.990€
112.0,2018,Gasolina,Zaratán,5,No,Manual ,Blanco,Todoterreno,Peugeot,2008,2008 Active 1.2 PureTech 82,,Todoterreno,169 km/h,13.5 s,4.9 l/100km,114g CO2/km,4159 mm / 1739 mm / 1570 mm,C,12.499€
3.0,2023,Eléctrico,Zaratán,5,No,Automático ,Rojo,Todoterreno,Opel,Mokka,Mokka-e Ultimate,,Todoterreno,150 km/h,9 s,16.2 l/100km,0g CO2/km,4151 mm / 1791 mm / 1534 mm,Cero,32.990€
54.0,2022,Eléctrico,Zaratán,5,No,Automático ,Azul,Todoterreno,Opel,Mokka,Mokka-e Business Elegance,,Todoterreno,150 km/h,9 s,15.8 l/100km,0g CO2/km,4151 mm / 1791 mm / 1534 mm,Cero,32.990€
20.4,2022,Gasolina,Zaratán,5,No,Manual ,Azul,Todoterreno,Opel,Mokka,Mokka 1.2 Turbo 96 kW (130 CV) Business Elegance,,Todoterreno,200 km/h,9.1 s,4.5 l/100km,103g CO2/km,4150 mm / 1790 mm / 1535 mm,C,22.900€
112.292,2018,Diésel,Zaratán,5,No,Automático ,Rojo,Familiar,Opel,Insignia,Insignia Grand Sport GSi 2.0 CDTi BiTurbo Start&Stop 154 kW (210 CV) 4x4 AT8,,Turismo,233 km/h,7.9 s,6.8 l/100km,187g CO2/km,4910 mm / 1871 mm / 1445 mm,C,24.500€
67.934,2018,Diésel,Zaratán,5,No,Automático ,Azul,Todoterreno,Opel,Grandland X,Grandland X Excellence 1.6 CDTi Start&Stop 88 kW (120 CV) Aut.,,Todoterreno,185 km/h,12.2 s,4.3 l/100km,112g CO2/km,4477 mm / 1856 mm / 1609 mm,C,22.900€
14.9,2023,Eléctrico,Zaratán,5,No,Automático ,Blanco,Todoterreno,False,False,False,,False,False,False,False,False,False,False,44.900€
11.508,2022,Diésel,Zaratán,5,No,Automático ,Rojo,Todoterreno,Opel,Grandland,Grandland X Ultimate 1.5 CDTi Start&Stop 96 kW (130 CV) Aut. 8v,,Todoterreno,192 km/h,12.3 s,5.2 l/100km,99g CO2/km,4477 mm / 1856 mm / 1609 mm,C,33.990€
27.4,2022,Diésel,Zaratán,5,No,Automático ,Rojo,Todoterreno,Opel,Grandland,Grandland X Ultimate 1.5 CDTi Start&Stop 96 kW (130 CV) Aut. 8v,,Todoterreno,192 km/h,12.3 s,5.2 l/100km,99g CO2/km,4477 mm / 1856 mm / 1609 mm,C,31.490€
18.945,2023,Diésel,Zaratán,5,No,Automático ,Rojo,Todoterreno,Opel,Grandland,Grandland X Ultimate 1.5 CDTi Start&Stop 96 kW (130 CV) Aut. 8v,,Todoterreno,192 km/h,12.3 s,5.2 l/100km,99g CO2/km,4477 mm / 1856 mm / 1609 mm,C,29.990€
13.444,2022,Gasolina,Zaratán,5,No,Manual ,Azul,Todoterreno,Opel,Grandland,Grandland X Ultimate 1.2 Turbo Start&Stop 96 kW (130 CV),,Todoterreno,197 km/h,10.4 s,6.5 l/100km,g CO2/km,4477 mm / 1856 mm / 1609 mm,C,29.990€
5.0,2023,Gasolina,Zaratán,5,No,Automático ,Blanco,Todoterreno,Opel,Grandland,Grandland X 2020 1.2 Turbo Start&Stop 96 kW (130 CV) Aut. 8v,,Todoterreno,196 km/h,10.3 s,6.6 l/100km,111g CO2/km,4477 mm / 1856 mm / 1609 mm,C,31.990€
3.0,2023,Gasolina,Zaratán,5,No,Manual ,Gris,Todoterreno,Opel,Crossland,Crossland X Excellence 1.2 Turbo Start&Stop 96 kW (130 CV),,Monovolumen,206 km/h,9.1 s,5.1 l/100km,116g CO2/km,4212 mm / 1765 mm / 1605 mm,C,22.800€
3.0,2023,Eléctrico,Zaratán,5,No,Automático ,Plateado,puertas:,Opel,Corsa,Corsa-e Ultimate,,Turismo,150 km/h,8.1 s,15.9 l/100km,0g CO2/km,4060 mm / 1765 mm / 1435 mm,Cero,26.750€
11.0,2023,Eléctrico,Zaratán,5,No,Automático ,Gris,Berlina,Opel,Corsa,Corsa-e First Edition,,Turismo,150 km/h,8.1 s,17 l/100km,0g CO2/km,4060 mm / 1765 mm / 1435 mm,Cero,30.490€
14.851,2023,Eléctrico,Zaratán,5,No,Automático ,Rojo,Berlina,Opel,Corsa,Corsa-e First Edition,,Turismo,150 km/h,8.1 s,17 l/100km,0g CO2/km,4060 mm / 1765 mm / 1435 mm,Cero,28.990€
3.0,2023,Diésel,Zaratán,5,No,Manual ,Blanco,Berlina,Opel,Corsa,Corsa 1.5D 75 kW (102 CV) Elegance,,Turismo,188 km/h,10.2 s,3.2 l/100km,85g CO2/km,4060 mm / 1765 mm / 1435 mm,C,23.900€
34.315,2020,Gasolina,Zaratán,5,No,Manual ,Naranja,Berlina,Opel,Corsa,Corsa 1.2T 74 kW (100 CV) Elegance,,Turismo,188 km/h,9.9 s,4.2 l/100km,96g CO2/km,4060 mm / 1765 mm / 1435 mm,C,14.900€
56.0,2021,Gasolina,Zaratán,5,No,Manual ,Gris,Berlina,Opel,Corsa,Corsa 1.2T 74 kW (100 CV) Edition,,Turismo,188 km/h,9.9 s,5.1 l/100km,g CO2/km,4060 mm / 1765 mm / 1435 mm,C,16.500€
15.051,2022,Eléctrico,Zaratán,5,No,Automático ,Rojo,Berlina,Opel,Astra,Astra Sports Tourer Electric GS 115 kW (156 CV) 54 kWh,,Turismo familiar,170 km/h,9.3 s,15 l/100km,0g CO2/km,4642 mm / 1860 mm / 1461 mm,Cero,30.990€
26.418,2023,Eléctrico,Zaratán,5,No,Automático ,Amarillo,Berlina,Opel,Astra,Astra Sports Tourer Electric GS 115 kW (156 CV) 54 kWh,,Turismo familiar,170 km/h,9.3 s,15 l/100km,0g CO2/km,4642 mm / 1860 mm / 1461 mm,Cero,31.990€
49.486,2019,Diésel,Zaratán,5,No,Manual ,Blanco,Berlina,Opel,Astra,Astra Sports Tourer Excellence 1.6 CDTI 81kW (110 CV),,Turismo familiar,195 km/h,11.4 s,3.8 l/100km,99g CO2/km,4702 mm / 1809 mm / 1510 mm,C,14.900€
10.883,2023,Diésel,Zaratán,5,No,Automático ,Plata,Berlina,Opel,Astra,Astra 5p Elegance 1.5D 90 kW (122 CV) Aut. 9 vel.,,Turismo,205 km/h,10.9 s,5 l/100km,109g CO2/km,4370 mm / 1809 mm / 1485 mm,C,24.990€
2.0,2023,Diésel,Zaratán,5,No,Automático ,Azul,Berlina,Opel,Astra,Astra 5p Elegance 1.5D 90 kW (122 CV) Aut. 9 vel.,,Turismo,205 km/h,10.9 s,5 l/100km,109g CO2/km,4370 mm / 1809 mm / 1485 mm,C,25.490€
3.0,2022,Diésel,Zaratán,5,No,Manual ,Blanco,Berlina,Opel,Astra,Astra 5p Edition 1.5D 77 kW (105 CV),,Turismo,200 km/h,10.8 s,4.3 l/100km,g CO2/km,4370 mm / 1809 mm / 1485 mm,C,24.900€
15.017,2023,Gasolina,Zaratán,5,No,Manual ,Azul,Berlina,Opel,Astra,Astra GS 1.2 Turbo 96 kW (130 CV),,Turismo,210 km/h,9.7 s,5.5 l/100km,g CO2/km,4374 mm / 1860 mm / 1441 mm,C,24.990€
51.907,2021,Gasolina,Zaratán,5,No,Manual ,Azul,Berlina,Opel,Astra,Astra Sports Tourer GS Line 1.2 Turbo 96 kW (130 CV),,Turismo familiar,215 km/h,10.7 s,5.3 l/100km,99g CO2/km,4702 mm / 1809 mm / 1510 mm,C,18.500€
110.0,2017,Diésel,Zaratán,5,No,Manual ,Gris,Berlina,Nissan,Qashqai,Qashqai 4x2 1.5 dCi Acenta,,Todoterreno,174 km/h,12.2 s,5.2 l/100km,139g CO2/km,4315 mm / 1783 mm / 1606 mm,B,18.900€
144.001,2018,Gasolina,Zaratán,5,No,Manual ,Blanco,Berlina,Nissan,Pulsar,Pulsar DIG-T 115 CV N-TEC,,Turismo,190 km/h,10.7 s,5 l/100km,117g CO2/km,4387 mm / 1768 mm / 1520 mm,C,13.500€
48.191,2019,Diésel,Zaratán,5,No,Manual ,Rojo,Berlina,Mini,Countryman,One D Countryman,,Todoterreno,190 km/h,11.2 s,4.3 l/100km,112g CO2/km,4299 mm / 1822 mm / 1557 mm,C,21.500€
2.0,2024,Eléctrico,Zaratán,5,No,Automático ,Blanco,Todoterreno,Mg,ZS,ZS EV Long Range Luxury,,Todoterreno,175 km/h,8.6 s,17.8 l/100km,0g CO2/km,4323 mm / 1809 mm / 1649 mm,Cero,36.370€
2.0,2024,Eléctrico,Zaratán,5,No,Automático ,Rojo,Todoterreno,Mg,ZS,ZS EV Long Range Luxury,,Todoterreno,175 km/h,8.6 s,17.8 l/100km,0g CO2/km,4323 mm / 1809 mm / 1649 mm,Cero,37.120€
4.0,2024,Gasolina,Zaratán,5,No,Manual ,Rojo,Todoterreno,Mg,ZS,ZS Luxury 1.5 VTI-tech,,Todoterreno,175 km/h,10.9 s,6.6 l/100km,g CO2/km,4323 mm / 1809 mm / 1653 mm,C,19.040€
4.0,2024,Gasolina,Zaratán,5,No,Manual ,Azul,Todoterreno,Mg,ZS,ZS Luxury 1.5 VTI-tech,,Todoterreno,175 km/h,10.9 s,6.6 l/100km,g CO2/km,4323 mm / 1809 mm / 1653 mm,C,19.040€
6.0,2024,Gasolina,Zaratán,5,No,Manual ,Negro,Todoterreno,Mg,ZS,ZS Luxury 1.5 VTI-tech,,Todoterreno,175 km/h,10.9 s,6.6 l/100km,g CO2/km,4323 mm / 1809 mm / 1653 mm,C,19.040€
5.0,2024,Gasolina,Zaratán,5,No,Manual ,Blanco,Todoterreno,Mg,ZS,ZS Luxury 1.5 VTI-tech,,Todoterreno,175 km/h,10.9 s,6.6 l/100km,g CO2/km,4323 mm / 1809 mm / 1653 mm,C,17.740€
6.0,2024,Gasolina,Zaratán,5,No,Manual ,Rojo,Todoterreno,Mg,ZS,ZS Luxury 1.5 VTI-tech,,Todoterreno,175 km/h,10.9 s,6.6 l/100km,g CO2/km,4323 mm / 1809 mm / 1653 mm,C,17.740€
5.0,2024,Gasolina,Zaratán,5,No,Manual ,Azul,Todoterreno,Mg,ZS,ZS Luxury 1.5 VTI-tech,,Todoterreno,175 km/h,10.9 s,6.6 l/100km,g CO2/km,4323 mm / 1809 mm / 1653 mm,C,17.740€
5.435,2021,Gasolina,Zaratán,5,No,Automático ,Rojo,Todoterreno,Mg,ZS,ZS 120 Stepspeed 4p,,Turismo,185 km/h,10.5 s,8.5 l/100km,g CO2/km,4540 mm / 1678 mm / 1386 mm,B,22.900€
4.0,2024,Gasolina,Zaratán,5,No,Manual ,Blanco,Todoterreno,Mg,ZS,ZS Luxury 1.0 T-GDI,,Todoterreno,180 km/h,11.2 s,6.6 l/100km,g CO2/km,4323 mm / 1809 mm / 1653 mm,C,20.940€
6.0,2024,Gasolina,Zaratán,5,No,Manual ,Gris,Todoterreno,Mg,ZS,ZS Luxury 1.0 T-GDI,,Todoterreno,180 km/h,11.2 s,6.6 l/100km,g CO2/km,4323 mm / 1809 mm / 1653 mm,C,20.940€
1.0,2023,Gasolina,Zaratán,5,No,Manual ,Azul,Todoterreno,Mg,ZS,ZS Luxury 1.0 T-GDI,,Todoterreno,180 km/h,11.2 s,6.6 l/100km,g CO2/km,4323 mm / 1809 mm / 1653 mm,C,20.940€
6.0,2024,Eléctrico,Zaratán,5,No,Automático ,Blanco,Familiar,Mg,MG5,MG5 Gran Autonomía Luxury,,Turismo familiar,185 km/h,7.7 s,17.9 l/100km,0g CO2/km,4600 mm / 1818 mm / 1543 mm,Cero,36.380€
1.0,2023,Eléctrico,Zaratán,5,No,Automático ,Rojo,Familiar,Mg,MG5,MG5 Gran Autonomía Luxury,,Turismo familiar,185 km/h,7.7 s,17.9 l/100km,0g CO2/km,4600 mm / 1818 mm / 1543 mm,Cero,37.130€
7.0,2023,Eléctrico,Zaratán,5,No,Automático ,Gris,Berlina,Mg,MG4,MG4 64 kWh Comfort,,Turismo,160 km/h,7.9 s,16 l/100km,0g CO2/km,4287 mm / 1836 mm / 1504 mm,Cero,36.900€
6.5,2023,Eléctrico,Zaratán,5,No,Automático ,Verde,Berlina,Mg,MG4,MG4 51 kWh Standard,,Turismo,160 km/h,7.7 s,17 l/100km,0g CO2/km,4287 mm / 1836 mm / 1504 mm,Cero,36.900€
1.0,2023,Eléctrico,Zaratán,5,No,Automático ,Verde,Berlina,Mg,MG4,MG4 64 kWh Comfort,,Turismo,160 km/h,7.9 s,16 l/100km,0g CO2/km,4287 mm / 1836 mm / 1504 mm,Cero,39.870€
1.0,2023,Eléctrico,Zaratán,5,No,Automático ,Rojo,Berlina,Mg,MG4,MG4 64 kWh Luxury,,Turismo,160 km/h,7.9 s,16.6 l/100km,0g CO2/km,4287 mm / 1836 mm / 1504 mm,Cero,32.830€
1.0,2023,Eléctrico,Zaratán,5,No,Automático ,Negro,Berlina,Mg,MG4,MG4 64 kWh Luxury,,Turismo,160 km/h,7.9 s,16.6 l/100km,0g CO2/km,4287 mm / 1836 mm / 1504 mm,Cero,32.830€
1.0,2023,Eléctrico,Zaratán,5,No,Automático ,Gris,Berlina,Mg,MG4,MG4 64 kWh Luxury,,Turismo,160 km/h,7.9 s,16.6 l/100km,0g CO2/km,4287 mm / 1836 mm / 1504 mm,Cero,32.830€
5.0,2024,Eléctrico,Zaratán,5,No,Automático ,Blanco,Berlina,Mg,MG4,MG4 64 kWh Comfort,,Turismo,160 km/h,7.9 s,16 l/100km,0g CO2/km,4287 mm / 1836 mm / 1504 mm,Cero,31.470€
5.0,2024,Eléctrico,Zaratán,5,No,Automático ,Naranja,Berlina,Mg,MG4,MG4 64 kWh Comfort,,Turismo,160 km/h,7.9 s,16 l/100km,0g CO2/km,4287 mm / 1836 mm / 1504 mm,Cero,31.120€
1.0,2023,Eléctrico,Zaratán,5,No,Automático ,Blanco,Berlina,Mg,MG4,MG4 64 kWh Comfort,,Turismo,160 km/h,7.9 s,16 l/100km,0g CO2/km,4287 mm / 1836 mm / 1504 mm,Cero,31.430€
1.0,2023,Eléctrico,Zaratán,5,No,Automático ,Azul,Berlina,Mg,MG4,MG4 64 kWh Comfort,,Turismo,160 km/h,7.9 s,16 l/100km,0g CO2/km,4287 mm / 1836 mm / 1504 mm,Cero,31.830€
1.0,2023,Eléctrico,Zaratán,5,No,Automático ,Naranja,Berlina,Mg,MG4,MG4 51 kWh Standard,,Turismo,160 km/h,7.7 s,17 l/100km,0g CO2/km,4287 mm / 1836 mm / 1504 mm,Cero,26.880€
7.0,2023,Eléctrico,Zaratán,5,No,Automático ,Gris,Todoterreno,Mg,Marvel R,Marvel R Electric AWD Performance,,Todoterreno,200 km/h,4.9 s,20.9 l/100km,0g CO2/km,4674 mm / 1919 mm / 1618 mm,Cero,44.500€
4.0,2024,Eléctrico,Zaratán,5,No,Automático ,Azul,Todoterreno,Mg,Marvel R,Marvel R Electric AWD Performance,,Todoterreno,200 km/h,4.9 s,20.9 l/100km,0g CO2/km,4674 mm / 1919 mm / 1618 mm,Cero,44.500€
5.0,2024,Eléctrico,Zaratán,5,No,Automático ,Blanco,Todoterreno,Mg,Marvel R,Marvel R Electric RWD Luxury,,Todoterreno,200 km/h,7.9 s,19.4 l/100km,0g CO2/km,4674 mm / 1919 mm / 1613 mm,Cero,44.300€
4.0,2024,Eléctrico,Zaratán,5,No,Automático ,Azul,Todoterreno,Mg,Marvel R,Marvel R Electric RWD Comfort,,Todoterreno,200 km/h,7.9 s,19.4 l/100km,0g CO2/km,4674 mm / 1919 mm / 1613 mm,Cero,40.880€
6.0,2023,Gasolina,Zaratán,5,No,Automático ,Negro,Todoterreno,Mg,HS,HS 1.5 Turbo Comfort AT,,Todoterreno,190 km/h,9.9 s,7.7 l/100km,g CO2/km,4574 mm / 1876 mm / 1664 mm,C,28.900€
6.0,2023,Gasolina,Zaratán,5,No,Automático ,Negro,Todoterreno,Mg,HS,HS 1.5 Turbo Comfort AT,,Todoterreno,190 km/h,9.9 s,7.7 l/100km,g CO2/km,4574 mm / 1876 mm / 1664 mm,C,28.900€
1.0,2023,Gasolina,Zaratán,5,No,Automático ,Gris,Todoterreno,Mg,HS,HS 1.5 Turbo Comfort AT,,Todoterreno,190 km/h,9.9 s,7.7 l/100km,g CO2/km,4574 mm / 1876 mm / 1664 mm,C,31.140€
1.0,2023,Gasolina,Zaratán,5,No,Automático ,Negro,Todoterreno,Mg,HS,HS 1.5 Turbo Comfort AT,,Todoterreno,190 km/h,9.9 s,7.7 l/100km,g CO2/km,4574 mm / 1876 mm / 1664 mm,C,31.140€
