KM,Año,Combustible,Ciudad,Nº puertas,Garantía,Cambio,Color,Carrocería,Marca,Modelo,Versión,Potencia,Tipo de carrocería,Velocidad máxima,Aceleracion,Consumo,Emisiones,Dimensiones,Etiqueta medioambiental,Precio
5.268,2022,Eléctrico,Terrassa,5,No,Manual ,Blanco polar - pintura un,4x4,False,False,False,292 CV,False,False,False,False,False,False,False,52.300€
9.152,2022,Eléctrico,Terrassa,5,No,Automático ,Kosmosblack - met.,4x4,Mercedes-Benz,EQB,EQB 300 4MATIC 7 plazas,228 CV,Todoterreno,160 km/h,8 s,18.7 l/100km,0g CO2/km,4684 mm / 1834 mm / 1673 mm,Cero,50.200€
46.805,2020,Diésel,San Sebastián de los Reyes,5,Sí,Automático ,Blanco,Berlina,Mercedes-Benz,Clase B,B 180 CDI Autotronic,116 CV,Monovolumen,178 km/h,11.8 s,5.6 l/100km,146g CO2/km,4273 mm / 1777 mm / 1603 mm,B,23.800€
30.000,2020,Híbrido (Gasolina),Elche,4,Sí,Automático ,Azul,Berlina,Mercedes-Benz,Clase C,C 300 h Berlina,,Turismo,244 km/h,6.4 s,3.6 l/100km,94g CO2/km,4686 mm / 1810 mm / 1447 mm,ECO,34.900€
12,2023,Híbrido (Gasolina),Olías del Rey,5,Sí,Automático ,Bronce,Todoterreno,Hyundai,TUCSON,Tucson Tecno Híbrido 1.6 T-GDI HEV 169 kW (230 CV) 6AT,229 CV,Todoterreno,193 km/h,8 s,5.7 l/100km,g CO2/km,4500 mm / 1865 mm / 1650 mm,ECO,42.950€
10,2023,Gasolina,Olías del Rey,5,Sí,Manual ,Blanco,Berlina,Hyundai,i20,"i20 1.0 T-GDi 73,6 kW (100 CV) Tecno",100 CV,Turismo,188 km/h,10.8 s,5.9 l/100km,g CO2/km,4035 mm / 1734 mm / 1474 mm,C,18.950€
46.750,2020,Diésel,Castelló,5,Sí,Manual ,Rojo,Berlina,Fiat,Tipo,Tipo 5p 1.3 Multijet II 70 kW (95 CV) Mirror,95 CV,Turismo,181 km/h,12.5 s,4.2 l/100km,107g CO2/km,4368 mm / 1792 mm / 1495 mm,C,13.700€
68.004,2018,Gasolina,Leganés,5,Sí,Automático ,Blanco,Todoterreno,Volkswagen,T-Roc,T-Roc Limited Edition 2.0 TSI 140 kW (190 CV) 4MOTION DSG 7 vel.,190 CV,Todoterreno,216 km/h,7.2 s,6.8 l/100km,155g CO2/km,4234 mm / 1819 mm / 1573 mm,C,23.495€
162.880,2006,Diésel,Sevilla,5,No,Manual ,Verde,Utilitario,Ford,Fiesta,Fiesta 5p Trend 1.4 TDCi 68 CV,68 CV,Turismo,164 km/h,15 s,4.4 l/100km,g CO2/km,3916 mm / 1683 mm / 1463 mm,Sin etiqueta,2.990€
30.757,2022,Gasolina,Palma de Mallorca,5,Sí,Manual ,Blanco,Berlina,Audi,A1,A1 Sportback Advanced 25 TFSI,95 CV,Turismo,191 km/h,10.8 s,5.7 l/100km,g CO2/km,4029 mm / 1740 mm / 1433 mm,C,21.800€
55.822,2021,Gasolina,Sant Fruitos de Bages,5,Sí,Automático ,Gris,Todoterreno,Peugeot,3008,3008 Allure PureTech 130 S&S EAT8,130 CV,Todoterreno,197 km/h,9.7 s,5.2 l/100km,120g CO2/km,4447 mm / 1841 mm / 1624 mm,C,24.400€
24.087,2020,Diésel,Tres Cantos,5,Sí,Manual ,Beige,Todoterreno,Citroen,C3 Aircross,C3 Aircross BlueHDi 100 S&S 6v Shine,102 CV,Todoterreno,184 km/h,10.8 s,4 l/100km,105g CO2/km,4154 mm / 1756 mm / 1597 mm,C,18.850€
37.131,2021,Gasolina,Madrid,5,Sí,Manual ,Negro,Todoterreno,Peugeot,5008,5008 Allure 1.2 PureTech 130 S&S,130 CV,Todoterreno,188 km/h,10.8 s,5.1 l/100km,117g CO2/km,4641 mm / 1844 mm / 1651 mm,C,28.900€
48.460,2019,Gasolina,Figueres,5,Sí,Manual ,Negro,Todoterreno,Jeep,Compass,Compass Limited 1.4 MultiAir 103 kW (140 CV) 4x2,140 CV,Todoterreno,195 km/h,9.8 s,6.2 l/100km,143g CO2/km,4394 mm / 1819 mm / 1629 mm,C,19.900€
60.605,2019,Gasolina,San Fernando de Henares,5,Sí,Automático ,Blanco,Todoterreno,Volvo,XC40,XC40 Momentum T4 AWD,190 CV,Todoterreno,210 km/h,8.5 s,6.9 l/100km,161g CO2/km,4425 mm / 1863 mm / 1652 mm,C,27.990€
224.000,2016,Diésel,Móstoles,5,No,Manual ,Gris claro,Familiar,Opel,Insignia,Insignia 5p Selective 1.6 CDTI 120 CV Start & Stop,,Turismo,195 km/h,11.9 s,3.9 l/100km,104g CO2/km,4842 mm / 1858 mm / 1498 mm,C,5.899€
44.624,2019,Gas Licuado (GLP),Lalín,5,No,Automático ,Gris,4,False,False,False,400 CV,False,False,False,False,False,False,False,55.000€
190.000,2019,Diésel,Talavera de la Reina,5,Sí,Automático ,False,SUV,Mercedes-Benz,GLA,GLA 200 d 7G-DCT,136 CV,Todoterreno,205 km/h,9.1 s,4.2 l/100km,108g CO2/km,4424 mm / 1804 mm / 1494 mm,C,23.900€
20.500,2021,Híbrido Enchufable (PHEV),Vic,5,No,Automático ,Rojo,Todoterreno/SUV,Peugeot,3008,3008 Allure Hybrid 225 e-EAT8,225 CV,Todoterreno, km/h, s,1.4 l/100km,49g CO2/km,4447 mm / 1841 mm / 1623 mm,Cero,33.990€
9.000,2022,Gasolina,Valencia,5,No,Manual ,Rojo,Berlina,Opel,Astra,Astra Sports Tourer GS Line 1.2 Turbo 96 kW (130 CV),130 CV,Turismo familiar,215 km/h,10.7 s,5.3 l/100km,99g CO2/km,4702 mm / 1809 mm / 1510 mm,C,24.300€
5.300,2022,Híbrido Enchufable (PHEV),Valencia,5,No,Automático ,Blanco,Berlina,Opel,Astra,Astra GS Line PHEV 1.6 Turbo 132 kW (180 CV) AT8,181 CV,Turismo,225 km/h,7.6 s,1.1 l/100km,g CO2/km,4374 mm / 1860 mm / 1442 mm,Cero,29.400€
2.030,2020,Gasolina,Tudela,5,No,Manual ,Azul,Berlina,Ford,Fiesta,Fiesta 5p Trend 1.1 Ti-VCT 63 kW (85 CV),75 CV,Turismo,170 km/h,13.8 s,5.2 l/100km,114g CO2/km,4040 mm / 1735 mm / 1476 mm,C,15.900€
10.465,2022,Gasolina,Tudela,5,No,Manual ,Blanco,Todoterreno/SUV,Ford,PUMA,Puma ST-Line 1.0 EcoBoost MHEV 92 kW (125 CV),125 CV,Todoterreno,191 km/h,9.8 s,5.6 l/100km,g CO2/km,4207 mm / 1805 mm / 1534 mm,ECO,22.900€
50.050,2020,Híbrido,Tudela,5,No,Manual ,Azul,Todoterreno/SUV,False,False,False,125 CV,False,False,False,False,False,False,False,21.900€
57.682,2020,Gasolina,Tudela,5,No,Manual ,Rojo,Familiar,Ford,Focus,Focus Active Berlina 1.0 EcoBoost 92 kW (125 CV),125 CV,Turismo,196 km/h,10.3 s,4.8 l/100km,107g CO2/km,4397 mm / 1844 mm / 1502 mm,C,19.900€
55.275,2021,Diésel,Tudela,5,No,Manual ,Rojo,Berlina,Ford,Focus,Focus Berlina Trend Edition 1.5 EcoBlue 88 kW (120 CV),120 CV,Turismo,196 km/h,10 s,3.6 l/100km,94g CO2/km,4378 mm / 1825 mm / 1471 mm,C,20.900€
36.580,2021,Gasolina,Tudela,5,No,Manual ,Blanco,Berlina,Ford,Focus,Focus Sportbreak Trend Edition 1.0 EcoBoost 92 kW (125 CV),125 CV,Turismo familiar,198 km/h,10.3 s,4.8 l/100km,108g CO2/km,4668 mm / 1825 mm / 1469 mm,C,20.900€
29.717,2019,Gasolina,Tudela,5,No,Manual ,Azul,Berlina,Ford,Focus,Focus Sportbreak ST-Line 1.0 EcoBoost 92 kW (125 CV),125 CV,Turismo familiar,198 km/h,10.3 s,4.9 l/100km,108g CO2/km,4668 mm / 1825 mm / 1469 mm,C,21.900€
58.000,2020,Diésel,Tudela,5,No,Manual ,Azul,Todoterreno/SUV,Ford,KUGA,Kuga Trend+ 1.5 TDCi Auto-Start-Stop 88 kW (120 CV) 4x2,120 CV,Todoterreno,173 km/h,12.7 s,4.4 l/100km,115g CO2/km,4531 mm / 1838 mm / 1703 mm,C,26.900€
70.644,2020,Diésel,Tudela,5,No,Manual ,Gris,Todoterreno/SUV,Ford,KUGA,Kuga Trend+ 1.5 TDCi Auto-Start-Stop 88 kW (120 CV) 4x2,120 CV,Todoterreno,173 km/h,12.7 s,4.4 l/100km,115g CO2/km,4531 mm / 1838 mm / 1703 mm,C,26.900€
70.423,2019,Gasolina,Tudela,5,No,Manual ,Negro,Todoterreno/SUV,Ford,KUGA,Kuga Titanium 1.5 EcoBoost Auto-Start-Stop 88 kW (120 CV) 4x2,120 CV,Todoterreno,180 km/h,12.5 s,7 l/100km,156g CO2/km,4531 mm / 1838 mm / 1703 mm,C,19.900€
8.837,2022,Gasolina,Tudela,5,No,Manual ,Azul,Todoterreno/SUV,Ford,KUGA,Kuga Titanium 1.5 EcoBoost Auto-Start-Stop 88 kW (120 CV) 4x2,120 CV,Todoterreno,180 km/h,12.5 s,7 l/100km,156g CO2/km,4531 mm / 1838 mm / 1703 mm,C,27.900€
62.141,2020,Gasolina,Tudela,5,No,Manual ,Blanco,Todoterreno/SUV,Ford,KUGA,Kuga Vignale 1.5 EcoBoost Auto-Start-Stop 110 kW (150 CV) 4x2,150 CV,Todoterreno,195 km/h,9.7 s,7.2 l/100km,157g CO2/km,4541 mm / 1856 mm / 1703 mm,C,26.900€
5,2023,Diésel,Villares de la Reina,4,No,Manual ,Blanco,Pick,SsangYong,MUSSO,Musso Sports D22 DTR Pro 4x4,202 CV,Pick Up,187 km/h, s,8.6 l/100km,g CO2/km,5405 mm / 1950 mm / 1855 mm,C,33.700€
37.820,2021,Diésel,Jaén,5,Sí,Manual ,Gris,Todoterreno,Jeep,Renegade,Renegade Sport 1.6 MultiJet 88 kW (120 CV) 4x2,130 CV,Todoterreno,178 km/h,10.2 s,4.4 l/100km,115g CO2/km,4236 mm / 1805 mm / 1667 mm,C,22.450€
99.500,2019,Gasolina,Rivas Vaciamadrid,5,Sí,Manual ,Rojo,Berlina,Honda,Civic,Civic 5p 1.5 Turbo VTEC Sport Plus,182 CV,Turismo,220 km/h,8.3 s,5.8 l/100km,133g CO2/km,4518 mm / 1799 mm / 1434 mm,C,27.990€
10,2023,Híbrido (Gasolina),Zaragoza,4,Sí,Automático ,Blanco,Sedan,DS,9,9 E-TENSE 250 Performance Line+,250 CV,Turismo,240 km/h,8.1 s,1 l/100km,g CO2/km,4934 mm / 1855 mm / 1460 mm,Cero,41.300€
144,2023,Gasolina,Zaragoza,5,Sí,Automático ,Negro,Berlina,Citroen,C5 X,C5 X PureTech 130 EAT8 Shine,130 CV,Turismo,213 km/h,11.3 s,6.1 l/100km,g CO2/km,4805 mm / 1815 mm / 1485 mm,C,27.990€
78.600,2018,Diésel,Madrid,5,Sí,Manual ,Blanco,Furgoneta,Renault,Kangoo,Kangoo Combi Expression Profesional 1.5 dCi 85 CV,90 CV,Vehículo comercial,158 km/h,16 s,5.3 l/100km,140g CO2/km,4213 mm / 1829 mm / 1819 mm,B,17.500€
228.000,2014,Híbrido (Diésel),Móstoles,5,No,Automático ,Blanco,Berlina,Toyota,Auris,Auris Hybrid Active,,Turismo,180 km/h,10.9 s,3.8 l/100km,87g CO2/km,4275 mm / 1760 mm / 1460 mm,ECO,9.499€
3.000,2023,Gasolina,Albacete,5,No,Automático ,Rojo,Todoterreno/SUV,DFSK,500,500 Intelligent,114 CV,Todoterreno,165 km/h, s,8.3 l/100km,g CO2/km,4385 mm / 1850 mm / 1650 mm,C,22.990€
9.819,2022,Gasolina,Cordovilla,5,No,Manual ,Azul,Todoterreno/SUV,Ford,KUGA,Kuga Vignale 1.5 EcoBoost Auto-Start-Stop 110 kW (150 CV) 4x2,150 CV,Todoterreno,195 km/h,9.7 s,7.2 l/100km,157g CO2/km,4541 mm / 1856 mm / 1703 mm,C,28.900€
11.935,2022,Gasolina,Cordovilla,5,No,Manual ,Azul,Todoterreno/SUV,Ford,KUGA,Kuga Titanium 1.5 EcoBoost Auto-Start-Stop 88 kW (120 CV) 4x2,120 CV,Todoterreno,180 km/h,12.5 s,7 l/100km,156g CO2/km,4531 mm / 1838 mm / 1703 mm,C,26.900€
1.500,2023,Diésel,Zamora,5,No,Manual ,Negro loparita metalizado,Vehículo,Mercedes-Benz,Citan,Citan Tourer Base 110 CDI 70 kW (95 CV),95 CV,Vehículo comercial,164 km/h,15.5 s,5.3 l/100km,g CO2/km,4498 mm / 1859 mm / 1811 mm,C,29.219€
91.641,2019,Diésel,Perillo,5,No,Automático ,Denim blue - metallic pai,Berlina,Mercedes-Benz,Clase B,B 200 d 8G-DCT,150 CV,Monovolumen,219 km/h,8.3 s,4.4 l/100km,115g CO2/km,4419 mm / 1796 mm / 1562 mm,C,27.900€
78.474,2016,Gasolina,Barcelona,5,No,Automático ,Cavansitblau - metallic p,4x4,Mercedes-Benz,GLS,GLS 400 4MATIC,333 CV,Todoterreno,240 km/h,6.6 s,8.9 l/100km,206g CO2/km,5130 mm / 1934 mm / 1850 mm,C,57.400€
68.743,2018,GASOLINA,Mollet del Vallès,5,Sí,Automático ,Gris,puertas:,Volkswagen,Golf,Golf 5p Advance 1.4 TSI 122 CV DSG 7 vel.,125 CV,Turismo,200 km/h,9.5 s,6 l/100km,138g CO2/km,4199 mm / 1779 mm / 1479 mm,C,18.500€
65.000,2018,Diésel,Totana,4,No,Manual ,BLANCO,Furgoneta,False,False,False,75 CV,False,False,False,False,False,False,False,12.500€
27.800,2022,Híbrido (Gasolina),Elche,False,Sí,Automático ,Blanco,Todoterreno,Volvo,XC40,XC40 Recharge PHEV T5 Inscription Expression,,Todoterreno,180 km/h,7.3 s,2.1 l/100km,g CO2/km,4425 mm / 1863 mm / 1652 mm,Cero,35.900€
9.788,2022,Diésel,Sant Fruitos de Bages,5,Sí,Manual ,Naranja,Todoterreno,Peugeot,2008,2008 Active 1.6 BlueHDi 100,110 CV,Todoterreno,180 km/h,11.3 s,3.7 l/100km,97g CO2/km,4159 mm / 1739 mm / 1570 mm,C,21.900€
200,2023,Híbrido (Gasolina),Zaragoza,5,Sí,Automático ,Gris,Berlina,Citroen,C5 X,C5 X Hybrid ë-225 Shine,225 CV,Turismo,233 km/h,7.9 s,1.3 l/100km,g CO2/km,4805 mm / 1815 mm / 1485 mm,Cero,36.900€
145.030,2016,Diésel,Foios,5,Sí,Manual ,Negro,Todoterreno,Nissan,Juke,Juke Kuro 1.5 dCi 110 CV 4X2,110 CV,Todoterreno,175 km/h,11.2 s,4.9 l/100km,129g CO2/km,4135 mm / 1765 mm / 1570 mm,B,17.970€
31.000,2021,Híbrido (Gasolina),Igualada,5,Sí,Automático ,Azul,Todoterreno,False,False,False,197 CV,False,False,False,False,False,False,False,32.950€
106.768,2021,Gasolina,Málaga,5,Sí,Manual ,Blanco,Turismo,Citroen,C3,C3 PureTech 83 S&S Live Pack,83 CV,Turismo,169 km/h,13.3 s,5.4 l/100km,g CO2/km,3996 mm / 1749 mm / 1474 mm,C,11.990€
13.654,2022,Gasolina,Madrid,5,Sí,Manual ,Gris,SUV,Hyundai,TUCSON,Tucson N Line 1.6 T-GDI 48V 110 kW (150 CV),150 CV,Todoterreno,189 km/h,10.3 s,6.7 l/100km,g CO2/km,4500 mm / 1865 mm / 1650 mm,ECO,29.660€
14.523,2022,Gasolina,Madrid,5,Sí,Manual ,Blanco,SUV,Hyundai,TUCSON,Tucson N Line 1.6 T-GDI 48V 110 kW (150 CV),150 CV,Todoterreno,189 km/h,10.3 s,6.7 l/100km,g CO2/km,4500 mm / 1865 mm / 1650 mm,ECO,29.660€
16.000,2022,Diésel,Madrid,5,Sí,Automático ,Gris,SUV,Hyundai,TUCSON,Tucson 1.7 CRDi 104 kW (141 CV) 4x2 BlueDrive DCT Tecno,136 CV,Todoterreno,185 km/h,11.5 s,4.9 l/100km,129g CO2/km,4475 mm / 1850 mm / 1645 mm,C,40.990€
56.129,2019,Gasolina,Sabadell,5,Sí,Manual ,Gris,Todoterreno,Jeep,Renegade,Renegade Limited 1.0 Turbo 88 kW (120 CV) 4x2,120 CV,Todoterreno,185 km/h,11.2 s,5.9 l/100km,132g CO2/km,4236 mm / 1805 mm / 1667 mm,C,16.900€
1,2023,Diésel,Girona,5,Sí,Automático ,Gris,Todoterreno,Alfa Romeo,Stelvio,Stelvio 2.2 Diesel 154 kW (210 CV) Estrema Q4,210 CV,Todoterreno,215 km/h,6.6 s,6.2 l/100km,g CO2/km,4687 mm / 1903 mm / 1693 mm,C,41.800€
5,2023,Híbrido (Gasolina),Córdoba,5,Sí,Automático ,Gris,Todoterreno,Peugeot,3008,3008 Allure Hybrid 225 e-EAT8,225 CV,Todoterreno, km/h, s,1.4 l/100km,49g CO2/km,4447 mm / 1841 mm / 1623 mm,Cero,37.990€
5,2023,Híbrido (Gasolina),Córdoba,5,Sí,Automático ,Gris,Todoterreno,Peugeot,3008,3008 Allure Hybrid 225 e-EAT8,225 CV,Todoterreno, km/h, s,1.4 l/100km,49g CO2/km,4447 mm / 1841 mm / 1623 mm,Cero,37.990€
10.512,2022,Diésel,Gandía,5,Sí,Manual ,Gris,Todoterreno,Hyundai,TUCSON,Tucson 1.7 CRDi 85 kW (115 CV) 4x2 BlueDrive Essence,115 CV,Todoterreno,176 km/h,13.7 s,4.6 l/100km,119g CO2/km,4475 mm / 1850 mm / 1645 mm,C,24.990€
36.000,2022,Diésel,Tres Cantos,5,Sí,Manual ,Gris,Todoterreno,Citroen,C5 Aircross,C5 Aircross C-Series BlueHDi 130 S&S,131 CV,Todoterreno,189 km/h,10.4 s,5.3 l/100km,g CO2/km,4500 mm / 1840 mm / 1654 mm,C,25.500€
36.100,2021,Eléctrico,Tres Cantos,5,Sí,Automático ,Gris,Berlina,Citroen,C4,ë-C4 Eléctrico 50 kWh C Series 100 kW,136 CV,Turismo,150 km/h,9.7 s,15.3 l/100km,0g CO2/km,4360 mm / 1800 mm / 1520 mm,Cero,25.900€
53.802,2021,Diésel,Tres Cantos,5,Sí,Manual ,Gris,Berlina,Citroen,C4,C4 BlueHDi 110 Feel Pack,110 CV,Turismo,193 km/h,10.5 s,4.3 l/100km,g CO2/km,4360 mm / 1800 mm / 1525 mm,C,18.650€
48.123,2021,Diésel,Tres Cantos,5,Sí,Manual ,Gris,Berlina,Citroen,C3,C3 BlueHDi 100 S&S Feel Pack,102 CV,Turismo,188 km/h,10.2 s,4.3 l/100km,g CO2/km,3996 mm / 1749 mm / 1474 mm,C,13.900€
49.922,2021,Diésel,Tres Cantos,5,Sí,Manual ,Gris,Berlina,Citroen,C3,C3 BlueHDi 100 S&S Feel Pack,102 CV,Turismo,188 km/h,10.2 s,4.3 l/100km,g CO2/km,3996 mm / 1749 mm / 1474 mm,C,13.900€
56.999,2017,Gasolina,Alcorcón,5,Sí,Manual ,Rojo,Todoterreno,Nissan,Juke,Juke Shiro 1.6i 117 CV 4X2,115 CV,Todoterreno,178 km/h,11.1 s,6 l/100km,139g CO2/km,4135 mm / 1765 mm / 1570 mm,C,14.490€
49.000,2020,Gasolina,Alcalá de Henares,4,Sí,Automático ,Azul,Berlina,Mercedes-Benz,Clase E,E 200 EQ Boost Berlina 9G-TRONIC,184 CV,Turismo,240 km/h,7.5 s,6.3 l/100km,139g CO2/km,4923 mm / 1852 mm / 1468 mm,ECO,41.950€
143.000,2018,Diésel,San Fernando de Henares,5,Sí,Automático ,Otros,Familiar,Audi,A4,A4 Avant 2.0 TDI 110 kW (150 CV) S tronic 7 vel.,150 CV,Turismo familiar,213 km/h,9 s,4.1 l/100km,106g CO2/km,4725 mm / 1842 mm / 1434 mm,C,21.190€
103.100,2017,Diésel,Tarragona,5,Sí,Manual ,Rojo,Todoterreno,Mazda,CX-5,CX-5 Style 2.2 D 150 CV 2WD,150 CV,Todoterreno,202 km/h,9.2 s,4.6 l/100km,119g CO2/km,4555 mm / 1840 mm / 1670 mm,C,22.000€
117.789,2019,Diésel,Tarragona,5,Sí,Manual ,Gris,Todoterreno,Mazda,CX-5,CX-5 2.2 D 150 CV 2WD Style,150 CV,Todoterreno,202 km/h,9.2 s,4.6 l/100km,119g CO2/km,4555 mm / 1840 mm / 1670 mm,B,24.000€
198,2023,Eléctrico,Tarragona,5,Sí,Automático ,Rojo,Todoterreno,DS,3,3 Crossback E-TENSE Grand Chic,136 CV,Todoterreno,150 km/h,8.7 s, l/100km,0g CO2/km,4118 mm / 1791 mm / 1534 mm,Cero,38.000€
30.093,2020,Gasolina,Gasteiz,5,Sí,Manual ,Blanco,Todoterreno,DS,3,3 Crossback PureTech 100 So Chic,100 CV,Todoterreno,181 km/h,10.9 s,4.7 l/100km,107g CO2/km,4118 mm / 1791 mm / 1534 mm,C,20.790€
120.170,2015,Diésel,Zaragoza,5,Sí,Automático ,Negro,Todoterreno,Jeep,CHEROKEE,Cherokee 2.0 Diesel Limited 4x4 170 CV Aut. Active Drive I,170 CV,Todoterreno,192 km/h,10.3 s,5.8 l/100km,154g CO2/km,4624 mm / 1859 mm / 1670 mm,C,19.290€
21.370,2021,Diésel,Alcorcón,5,Sí,Manual ,Blanco,Berlina,Opel,Insignia,Insignia Sports Tourer Business Edition 1.5D 90 kW (122 CV),122 CV,Turismo familiar,202 km/h,11.6 s,4.6 l/100km,g CO2/km,4986 mm / 1863 mm / 1500 mm,C,20.995€
95.000,2018,Diésel,Lalín,5,Sí,Manual ,Rojo,Turismo,SEAT,Ibiza,Ibiza 1.6 TDI 85 kW (115 CV) Start&Stop FR Plus,116 CV,Turismo,195 km/h,10 s,4 l/100km,111g CO2/km,4059 mm / 1780 mm / 1444 mm,C,17.400€
22.100,2021,Diésel,Madrid,5,Sí,Manual ,Blanco,SUV,Hyundai,TUCSON,Tucson 1.7 CRDi 85 kW (115 CV) 4x2 BlueDrive Essence,,Todoterreno,176 km/h,13.7 s,4.6 l/100km,119g CO2/km,4475 mm / 1850 mm / 1645 mm,C,24.300€
11.774,2022,Gasolina,Madrid,5,No,Manual ,Blanco,SUV,Hyundai,TUCSON,Tucson 1.6 GDI 97 kW (131 CV) 4x2 SLE,,Todoterreno,182 km/h,11.5 s,6.9 l/100km,157g CO2/km,4480 mm / 1850 mm / 1645 mm,C,25.900€
18.077,2022,Gasolina,Madrid,5,Sí,Manual ,False,SUV,Hyundai,TUCSON,Tucson 1.6 GDI 97 kW (131 CV) 4x2 SLE,,Todoterreno,182 km/h,11.5 s,6.9 l/100km,157g CO2/km,4480 mm / 1850 mm / 1645 mm,C,25.800€
45.300,2021,Diésel,San Sebastian de los Reyes,5,No,Manual ,Azul,Berlina,Renault,Megane,Mégane Berlina R.S.Line Blue dCi 85 kW (115 CV),115 CV,Turismo,190 km/h,11.4 s,4.4 l/100km,g CO2/km,4359 mm / 1814 mm / 1447 mm,C,17.800€
22.803,2021,Gasolina,Cordovilla,5,No,Manual ,Blanco,Todoterreno/SUV,Ford,KUGA,Kuga Vignale 1.5 EcoBoost Auto-Start-Stop 110 kW (150 CV) 4x2,150 CV,Todoterreno,195 km/h,9.7 s,7.2 l/100km,157g CO2/km,4541 mm / 1856 mm / 1703 mm,C,26.900€
51.850,2020,Gas Licuado (GLP),Madrid,5,No,Manual ,Blanco,Berlina,Opel,Corsa,Corsa 5p Selective Pro 1.4 GLP 66 kW (90 CV),90 CV,Turismo,175 km/h,13.9 s,4.7 l/100km,123g CO2/km,4021 mm / 1746 mm / 1481 mm,ECO,11.490€
34.302,2021,Diésel,Badajoz,5,No,Automático ,Negro cosmos metalizado,puertas:,Mercedes-Benz,Clase B,B 180 CDI Autotronic,116 CV,Monovolumen,178 km/h,11.8 s,5.6 l/100km,146g CO2/km,4273 mm / 1777 mm / 1603 mm,B,31.900€
21.800,2022,Híbrido Enchufable (PHEV),Cabrera de Mar,5,No,Automático ,Blanco,4x4,Mitsubishi,Eclipse Cross,Eclipse Cross PHEV Kaiteki+ 4WD,188 CV,Todoterreno,162 km/h,10.9 s,2 l/100km,g CO2/km,4545 mm / 1805 mm / 1685 mm,Cero,34.900€
22.046,2022,Diésel,Terrassa,5,No,Automático ,Gris grafito metalizado o,Vehículo,False,False,False,163 CV,False,False,False,False,False,False,False,46.800€
76.928,2019,Diésel,Terrassa,5,No,Automático ,Negro obsidiana metalizad,Vehículo,False,False,False,136 CV,False,False,False,False,False,False,False,36.800€
21.123,2022,Diésel,Terrassa,5,No,Automático ,Gris grafito metalizado o,Vehículo,Mercedes-Benz,Clase V,V 220 d Exclusive Largo,163 CV,Monovolumen,195 km/h,11 s,6.2 l/100km,162g CO2/km,5140 mm / 1928 mm / 1880 mm,C,61.800€
57.327,2020,Diésel,Terrassa,3,No,Manual ,Blanco,Vehículo,Ford,Transit Connect,Transit Connect Kombi L1 Trend 1.5 TDCi EcoBlue 88 kW (120 CV) S&S,120 CV,Vehículo comercial, km/h, s,4.5 l/100km,118g CO2/km,4425 mm / 1835 mm / 1844 mm,C,18.900€
30.800,2021,Gasolina,A Coruña,5,Sí,Manual ,Rojo,Todoterreno,Hyundai,TUCSON,Tucson Klass 1.6 T-GDI 110 kW (150 CV),150 CV,Todoterreno,189 km/h,10.3 s,6.7 l/100km,g CO2/km,4500 mm / 1865 mm / 1650 mm,C,25.500€
200.000,1996,Gasolina,Benetusser,4,Sí,Automático ,Rojo,Berlina,False,False,False,216 CV,False,False,False,False,False,False,False,7.900€
149.990,2017,Diésel,Galdakao,5,Sí,Automático ,Blanco,Todoterreno,Jaguar,F-pace,F-PACE 2.0 i4D 132 kW (180 CV) RWD Auto Prestige,180 CV,Todoterreno,208 km/h,8.5 s,5.1 l/100km,134g CO2/km,4731 mm / 1936 mm / 1652 mm,C,22.390€
149.647,2004,Gasolina,Xàbia,2,Sí,Manual ,Plateado,Cabrio,Mercedes-Benz,SLK,SLK 350,272 CV,Descapotable,250 km/h,5.6 s,10.6 l/100km,255g CO2/km,4089 mm / 1788 mm / 1298 mm,C,12.950€
187.000,2006,Diésel,Córdoba,5,Sí,Manual ,Gris,Dos,Citroen,C4,C4 5p HDi 92 SX,90 CV,Turismo,180 km/h,12.5 s,4.7 l/100km,g CO2/km,4260 mm / 1773 mm / 1458 mm,B,4.300€
10,2023,Eléctrico,Leganés,4,No,Automático ,Blanco,Monovolumen,Opel,Combo,Combo-e Life XL Elegance Plus 100 kW (136 CV) 50 kWh 7 asientos,136 CV,Vehículo comercial,135 km/h,11.7 s,21 l/100km,0g CO2/km,4753 mm / 1848 mm / 1880 mm,Cero,23.000€
29.300,2019,Gasolina,Castilleja de la Cuesta,5,No,Manual ,Blanco,puertas:,Toyota,Aygo,Aygo 5p 70 x-play,72 CV,Turismo,160 km/h,13.8 s,4.1 l/100km,93g CO2/km,3465 mm / 1615 mm / 1460 mm,C,11.400€
5,2023,Eléctrico,Teruel,3,No,Automático ,Gris,Berlina,Fiat,500,500e Berlina Icon 87 kW (118 CV),118 CV,Turismo,150 km/h,9 s,13.9 l/100km,0g CO2/km,3632 mm / 1683 mm / 1527 mm,Cero,31.500€
87.326,2017,Gasolina,Tudela,5,No,Manual ,Azul,Berlina,SEAT,Mii,Mii 5p 1.0 60 CV Style,60 CV,Turismo,160 km/h,14.4 s,4.5 l/100km,105g CO2/km,3557 mm / 1641 mm / 1478 mm,C,8.900€
60.100,2019,Diésel,Tarragona,5,Sí,Automático ,Negro,Todoterreno,Alfa Romeo,Stelvio,Stelvio Executive 2.2 Diesel 154 kW (210 CV) AT8 Q4,210 CV,Todoterreno,215 km/h,6.6 s,5.7 l/100km,147g CO2/km,4687 mm / 1903 mm / 1671 mm,C,31.000€
