KM,Año,Combustible,Ciudad,Nº puertas,Garantía,Cambio,Color,Carrocería,Marca,Modelo,Versión,Potencia,Tipo de carrocería,Velocidad máxima,Aceleracion,Consumo,Emisiones,Dimensiones,Etiqueta medioambiental,Precio
9.000,2021,Diésel,Alcalá de Henares,5,Sí,Manual ,Azul,Todoterreno,Ford,KUGA,Kuga Trend+ 1.5 TDCi Auto-Start-Stop 88 kW (120 CV) 4x2,119 CV,Todoterreno,173 km/h,12.7 s,4.4 l/100km,115g CO2/km,4531 mm / 1838 mm / 1703 mm,C,22.900€
45.000,2016,Gasolina,Alcalá de Henares,2,Sí,Automático ,Blanco,Deportivo,Ferrari,488,488 Spider,,Descapotable,325 km/h,3 s,11.4 l/100km,260g CO2/km,4568 mm / 1952 mm / 1211 mm,C,275.000€
117.000,2017,Diésel,Les Franqueses,5,Sí,Manual ,Azul,Berlina,Peugeot,508,508 SW Active 1.6 BlueHDi 120,120 CV,Turismo familiar,199 km/h,11.3 s,4.2 l/100km,104g CO2/km,4829 mm / 1828 mm / 1476 mm,C,13.900€
142.957,2008,Diésel,Les Franqueses,3,Sí,Manual ,Blanco,Utilitario,Fiat,500,500 Pop 1.3 Multijet 16V 75 CV,75 CV,Turismo,165 km/h,12.5 s,4.2 l/100km,110g CO2/km,3546 mm / 1627 mm / 1488 mm,B,6.900€
11.351,2023,Gasolina,Granollers,5,Sí,Manual ,Negro,Todoterreno,Mg,ZS,ZS Luxury 1.5 VTI-tech,106 CV,Todoterreno,175 km/h,10.9 s,6.6 l/100km,g CO2/km,4323 mm / 1809 mm / 1653 mm,C,17.750€
10.670,2023,Gasolina,Granollers,5,Sí,Manual ,Blanco,Todoterreno,Mg,ZS,ZS Luxury 1.5 VTI-tech,106 CV,Todoterreno,175 km/h,10.9 s,6.6 l/100km,g CO2/km,4323 mm / 1809 mm / 1653 mm,C,17.750€
9.904,2023,Gasolina,Granollers,5,Sí,Manual ,Blanco,Todoterreno,Mg,ZS,ZS Luxury 1.5 VTI-tech,106 CV,Todoterreno,175 km/h,10.9 s,6.6 l/100km,g CO2/km,4323 mm / 1809 mm / 1653 mm,C,17.750€
9.323,2023,Gasolina,Granollers,5,Sí,Manual ,Blanco,Todoterreno,Mg,ZS,ZS Luxury 1.5 VTI-tech,106 CV,Todoterreno,175 km/h,10.9 s,6.6 l/100km,g CO2/km,4323 mm / 1809 mm / 1653 mm,C,17.750€
16.875,2022,Híbrido (Gasolina),Granollers,5,Sí,Automático ,Blanco,Todoterreno,KIA,Sportage,Sportage Tech HEV 1.6 T-GDI 169 kW (230 CV) 4x4,230 CV,Todoterreno,193 km/h,8.3 s,6.3 l/100km,g CO2/km,4515 mm / 1865 mm / 1645 mm,ECO,33.990€
65.000,2019,Gasolina,Granollers,5,Sí,Manual ,Blanco,Todoterreno,Citroen,C5 Aircross,C5 Aircross Feel PureTech 130 S&S,131 CV,Todoterreno,195 km/h,10.5 s,5.2 l/100km,119g CO2/km,4500 mm / 1840 mm / 1654 mm,C,19.750€
100,2024,Híbrido (Gasolina),Lleida,5,Sí,Automático ,Gris,Todoterreno,Jeep,Grand Cherokee,Grand Cherokee 4xe Limited,381 CV,Todoterreno,210 km/h,6.3 s,2.8 l/100km,g CO2/km,4914 mm / 1968 mm / 1795 mm,Cero,80.900€
28.203,2022,Gasolina,,5,Sí,Manual ,Azul,Todoterreno,Volkswagen,T-Roc,T-Roc Life 1.0 TSI 81 kW (110 CV),110 CV,Todoterreno,185 km/h,10.8 s,6 l/100km,g CO2/km,4236 mm / 1819 mm / 1584 mm,C,24.500€
28.779,2020,Gasolina,,5,Sí,Manual ,Rojo,Todoterreno,Hyundai,Kona,Kona 1.0 T-GDI 88 kW (120 CV) 4x2 Tecno,120 CV,Todoterreno,181 km/h,12 s,6.3 l/100km,120g CO2/km,4165 mm / 1800 mm / 1550 mm,C,16.300€
44.500,2020,Gasolina,Granada,5,Sí,Automático ,Gris,Todoterreno,Jaguar,E-PACE,E-PACE P200 AWD Auto,199 CV,Todoterreno,216 km/h,8.2 s,8 l/100km,182g CO2/km,4395 mm / 1984 mm / 1649 mm,C,33.990€
5,2023,Diésel,Granada,5,Sí,Manual ,Blanco,Todoterreno,Jeep,Compass,Compass Business 1.6 MultiJet 88 kW (120 CV) 4x2,130 CV,Todoterreno,188 km/h,10.7 s,4.4 l/100km,117g CO2/km,4394 mm / 1819 mm / 1629 mm,C,33.900€
1,2023,Híbrido Enchufable (PHEV),Sevilla,5,Sí,Automático ,Blanco,Sedan,Opel,Astra,Astra Elegance PHEV 1.6 Turbo 132 kW (180 CV) AT8,180 CV,Turismo,225 km/h,7.6 s,1.1 l/100km,g CO2/km,4374 mm / 1860 mm / 1442 mm,Cero,33.499€
82.925,2019,Gasolina,Madrid,5,Sí,Automático ,Blanco,Berlina,Peugeot,508,508 Allure PureTech 180 S&S EAT8,180 CV,Turismo,230 km/h,7.9 s,5.4 l/100km,123g CO2/km,4750 mm / 1860 mm / 1410 mm,C,21.490€
9.394,2022,Gasolina,Madrid,5,Sí,Automático ,Blanco,Todoterreno,Jeep,Renegade,Renegade Limited 1.3 Turbo 110 kW (150 CV) 4x2 DDCT,150 CV,Todoterreno,196 km/h,9.4 s,6.6 l/100km,127g CO2/km,4236 mm / 1805 mm / 1667 mm,C,24.890€
70.100,2020,Gasolina,Leganés,5,Sí,Manual ,Blanco,Berlina,Honda,Civic,Civic 5p 1.5i S VTEC Elegance,126 CV,Turismo,192 km/h,11.8 s,6.8 l/100km,g CO2/km,4325 mm / 1695 mm / 1390 mm,B,21.300€
69.133,2017,Gasolina,Leganés,5,Sí,Automático ,Marrón,Todoterreno,Audi,Q2,Q2 design edition 1.4 TFSI CoD 110 kW (150 CV) S tronic 7 vel.,150 CV,Todoterreno,212 km/h,8.5 s,5.4 l/100km,123g CO2/km,4191 mm / 1794 mm / 1538 mm,C,21.000€
36.742,2021,Gasolina,Leganés,5,Sí,Manual ,Negro,Berlina,Citroen,C4,C4 PureTech 130 S&S Shine,130 CV,Turismo,199 km/h,10.8 s,4.8 l/100km,110g CO2/km,4329 mm / 1789 mm / 1489 mm,C,19.495€
106.692,2017,Diésel,Leganes,5,Sí,Manual ,Blanco,Familiar,SEAT,Leon,León ST 1.6 TDI CR 110 CV Start&Stop Style,115 CV,Turismo familiar,194 km/h,10.9 s,4.1 l/100km,105g CO2/km,4535 mm / 1816 mm / 1454 mm,C,11.490€
113.872,2016,Diésel,Leganes,5,Sí,Manual ,Rojo,Berlina,SEAT,Leon,León 1.6 TDI CR 110 CV Start&Stop Reference,110 CV,Turismo,194 km/h,10.5 s,3.8 l/100km,99g CO2/km,4263 mm / 1816 mm / 1459 mm,C,10.790€
122.964,2017,Diésel,Leganes,5,Sí,Manual ,Negro,Berlina,BMW,4 Series,418d Gran Coupé,136 CV,Turismo,213 km/h,9.2 s,4.8 l/100km,122g CO2/km,4638 mm / 1825 mm / 1389 mm,C,19.890€
117.143,2016,Diésel,Zaragoza,3,Sí,Manual ,Negro,Utilitario,Audi,A3,A3 Ambition 1.6 TDI,110 CV,Turismo,194 km/h,11.4 s,4.1 l/100km,109g CO2/km,4238 mm / 1765 mm / 1421 mm,B,14.290€
169.830,2016,Gasolina,Alicante,3,Sí,Manual ,Negro,Berlina,Fiat,500,500 Sport 1.2 69 CV,69 CV,Turismo,160 km/h,12.9 s,5.1 l/100km,119g CO2/km,3546 mm / 1627 mm / 1488 mm,C,6.950€
114.343,2012,Diésel,Alicante,5,Sí,Manual ,Blanco,Todoterreno,BMW,X3,X3 xDrive20d,183 CV,Todoterreno,210 km/h,8.5 s,5.6 l/100km,149g CO2/km,4648 mm / 1881 mm / 1661 mm,B,18.948€
39.076,2022,Híbrido (Gasolina),Palma de Mallorca,5,Sí,Manual ,Gris,Berlina,False,False,False,186 CV,False,False,False,False,False,False,False,24.700€
18.456,2023,Diésel,Palma de Mallorca,4,Sí,Automático ,Negro,Pickup,Ford,Ranger,Ranger Doble Cabina Wildtrak 2.0 TDCI 157 kW (213 CV) 4x4 Aut.,213 CV,Pick Up,180 km/h, s,7.6 l/100km,205g CO2/km,5363 mm / 1867 mm / 1848 mm,C,41.700€
23.807,2023,Gasolina,Palma de Mallorca,5,Sí,Automático ,Azul,Todoterreno,SEAT,Arona,Arona 1.0 EcoTSI 85 kW (115 CV) DSG 7 vel. Start/Stop Style,110 CV,Todoterreno,182 km/h,10 s,5 l/100km,113g CO2/km,4138 mm / 1780 mm / 1552 mm,C,20.500€
21.887,2023,Diésel,Riba Roja del Turia,5,Sí,Automático ,Blanco,Utilitario,Citroen,C4,C4 BlueHDi 130 EAT8 Feel Pack,130 CV,Turismo,210 km/h,9.5 s,4.6 l/100km,g CO2/km,4360 mm / 1800 mm / 1525 mm,C,21.900€
10,2023,Diésel,Vitoria,4,Sí,Automático ,Blanco,Sedan,Citroen,C4 X,C4 X Shine BlueHDi 130 EAT8,131 CV,Turismo,206 km/h,10.8 s,4.8 l/100km,g CO2/km,4600 mm / 1800 mm / 1525 mm,C,27.890€
56.500,2019,Diésel,3509,5,Sí,Automático ,Blanco,Monovolumen,Peugeot,Rifter,Rifter Active Standard BlueHDi 130 EAT8,130 CV,Vehículo comercial,184 km/h, s,4.3 l/100km,114g CO2/km,4403 mm / 1848 mm / 1796 mm,C,20.900€
10,2023,Híbrido (Gasolina),Santander,5,Sí,Automático ,Blanco,Berlina,Opel,Astra,Astra GS Line PHEV 1.6 Turbo 132 kW (180 CV) AT8,180 CV,Turismo,225 km/h,7.6 s,1.1 l/100km,g CO2/km,4374 mm / 1860 mm / 1442 mm,Cero,33.490€
20.017,2022,Diésel,Zaragoza,5,Sí,Manual ,Negro,Berlina,Peugeot,208,208 Allure Pack BlueHDi 100 S&S,100 CV,Turismo,188 km/h,10.2 s,4.2 l/100km,g CO2/km,4055 mm / 1745 mm / 1430 mm,C,17.900€
24.039,2022,Híbrido (Gasolina),Hospitalet de Llobregat (l'),5,Sí,Automático ,Azul,Familiar,Peugeot,308,308 SW GT Pack Hybrid 180 e-EAT8,180 CV,Turismo familiar,225 km/h,7.7 s,1.1 l/100km,g CO2/km,4636 mm / 1852 mm / 1442 mm,Cero,29.500€
16.000,2022,Híbrido (Gasolina),Hospitalet de Llobregat (l'),5,Sí,Automático ,Gris,Todoterreno,Peugeot,3008,3008 GT Hybrid 300 e-EAT8,300 CV,Todoterreno,235 km/h,5.9 s,1.3 l/100km,g CO2/km,4447 mm / 1841 mm / 1624 mm,Cero,41.500€
57.245,2021,Gasolina,Sabadell,5,Sí,Automático ,Gris,Todoterreno,Nissan,Juke,Juke Enigma DIG-T 84 kW (114 CV) DCT,114 CV,Todoterreno,180 km/h,11.8 s,6.3 l/100km,g CO2/km,4210 mm / 1800 mm / 1595 mm,C,20.900€
19.858,2023,Gasolina,Palma de Mallorca,5,Sí,Automático ,Blanco,Todoterreno,Volkswagen,T-Roc,T-Roc Life 1.5 TSI 110 kW (150 CV) DSG,150 CV,Todoterreno,207 km/h,8.3 s,6.1 l/100km,g CO2/km,4236 mm / 1819 mm / 1584 mm,C,28.500€
20.561,2023,Gasolina,Elche,5,Sí,Manual ,Gris,Todoterreno,Volkswagen,T-Cross,T-Cross Sport 1.0 TSI 81 kW (110 CV),110 CV,Todoterreno,189 km/h,10.8 s,5.8 l/100km,g CO2/km,4108 mm / 1782 mm / 1584 mm,C,26.200€
16.990,2023,Gasolina,Mahon,5,Sí,Manual ,Gris,Todoterreno,Volkswagen,T-Cross,T-Cross Sport 1.0 TSI 81 kW (110 CV),110 CV,Todoterreno,189 km/h,10.8 s,5.8 l/100km,g CO2/km,4108 mm / 1782 mm / 1584 mm,C,26.800€
21.838,2023,Gasolina,Palma de Mallorca,5,Sí,Manual ,Blanco,Todoterreno,Volkswagen,T-Cross,T-Cross Sport 1.0 TSI 81 kW (110 CV),110 CV,Todoterreno,189 km/h,10.8 s,5.8 l/100km,g CO2/km,4108 mm / 1782 mm / 1584 mm,C,26.350€
21.045,2023,Híbrido (Gasolina),Palma de Mallorca,5,Sí,Automático ,Negro,Todoterreno,Toyota,Highlander,Highlander Electric Hybrid 2.5 182 kW (248 CV) Advance,248 CV,Todoterreno,180 km/h,8.3 s,7 l/100km,g CO2/km,4966 mm / 1930 mm / 1755 mm,ECO,56.900€
23.985,2023,Gasolina,Palma de Mallorca,5,Sí,Automático ,Azul,Todoterreno,SEAT,Arona,Arona 1.0 TSI 81 kW (110 CV) DSG 7 vel. Start/Stop Xcellence,110 CV,Todoterreno,190 km/h,10 s,5.8 l/100km,g CO2/km,4138 mm / 1780 mm / 1552 mm,C,21.750€
54.216,2022,Gasolina,Elche,5,Sí,Automático ,Blanco,Todoterreno,SEAT,Arona,Arona 1.0 EcoTSI 85 kW (115 CV) DSG 7 vel. Start/Stop Style,110 CV,Todoterreno,182 km/h,10 s,5 l/100km,113g CO2/km,4138 mm / 1780 mm / 1552 mm,C,19.250€
34.742,2022,Diésel,Riba Roja del Turia,5,Sí,Manual ,Blanco,Todoterreno,Peugeot,3008,3008 Access 1.6 BlueHDi 120,130 CV,Monovolumen,183 km/h,12 s,4.1 l/100km,108g CO2/km,4365 mm / 1837 mm / 1639 mm,C,23.250€
36.677,2023,Gasolina,Málaga,5,Sí,Manual ,Blanco,Utilitario,Nissan,Micra,Micra IG-T 74 kW (100 CV) S&S N-Style,92 CV,Turismo,184 km/h,10.9 s,5.9 l/100km,105g CO2/km,3999 mm / 1743 mm / 1455 mm,C,17.300€
20.733,2023,Diésel,Málaga,4,Sí,Automático ,Negro,Pickup,Ford,Ranger,Ranger Doble Cabina Wildtrak 2.0 TDCI 157 kW (213 CV) 4x4 Aut.,213 CV,Pick Up,180 km/h, s,7.6 l/100km,205g CO2/km,5363 mm / 1867 mm / 1848 mm,C,41.900€
54.678,2021,Diésel,Riba Roja del Turia,5,Sí,Manual ,Gris,Todoterreno,Citroen,C5 Aircross,C5 Aircross Live BlueHDi 130 S&S,130 CV,Todoterreno,189 km/h,10.4 s,4.1 l/100km,108g CO2/km,4500 mm / 1840 mm / 1654 mm,C,20.800€
144.279,1999,Gasolina,Cuenca,False,No,Manual ,Granate,Todoterreno,Suzuki,Jimny,Jimny JLX 1.3 Techo Metálico,,Todoterreno,140 km/h, s,8.2 l/100km,g CO2/km,3665 mm / 1600 mm / 1675 mm,Sin etiqueta,7.500€
73.157,2019,Gasolina,Córdoba,5,Sí,Automático ,Negro,Berlina,Volkswagen,Golf,Golf 5p GTI TCR 2.0 TSI 213 kW (290 CV) DSG 7 vel.,290 CV,Turismo,250 km/h,5.6 s,6.7 l/100km,153g CO2/km,4268 mm / 1790 mm / 1482 mm,C,33.400€
1.359,2023,Eléctrico,Córdoba,5,Sí,Automático ,Gris,Todoterreno,Hyundai,Kona,Kona Eléctrico 100 kW (136 CV) 39 kWh Tecno,135 CV,Todoterreno,155 km/h,9.9 s,14.3 l/100km,0g CO2/km,4205 mm / 1800 mm / 1570 mm,Cero,35.500€
73.162,2018,Diésel,Córdoba,5,Sí,Manual ,Blanco,Berlina,BMW,1 Series,116d 3p EfficientDynamics,116 CV,Turismo,195 km/h,10.5 s,3.8 l/100km,99g CO2/km,4324 mm / 1765 mm / 1413 mm,B,16.900€
58.500,2019,Híbrido Enchufable (PHEV),A Coruña,5,Sí,Automático ,Negro,Berlina,False,False,False,183 CV,False,False,False,False,False,False,False,26.900€
10.000,2023,Eléctrico,Perillo,5,Sí,Automático ,Negro,Familiar,Porsche,Taycan,Taycan 4 Cross Turismo,490 CV,Turismo familiar,220 km/h,5.1 s,21.4 l/100km,0g CO2/km,4974 mm / 1967 mm / 1409 mm,Cero,115.700€
7.500,2023,Gasolina,Perillo,2,Sí,Manual ,Otros,Deportivo,Porsche,Cayman,Cayman GTS,350 CV,Coupé,285 km/h,4.9 s,9 l/100km,211g CO2/km,4404 mm / 1801 mm / 1284 mm,C,103.900€
135.688,2016,Diésel,Vigo,5,Sí,Automático ,Otros,Monovolumen,BMW,2 Series,218d xDrive Gran Tourer Aut.,150 CV,Monovolumen,205 km/h,9.1 s,4.7 l/100km,124g CO2/km,4556 mm / 1800 mm / 1608 mm,C,15.490€
27.200,2021,Eléctrico,Esplugas de Llobregat,5,Sí,Automático ,Negro,Berlina,BMW,i3,i3s 120Ah,170 CV,Monovolumen,160 km/h,6.9 s,16.2 l/100km,0g CO2/km,4006 mm / 1791 mm / 1590 mm,Cero,23.990€
59.763,2021,Híbrido (Gasolina),Salamanca,5,Sí,Automático ,Blanco,Todoterreno,False,False,False,224 CV,False,False,False,False,False,False,False,28.490€
95.234,2018,Diésel,Vigo,5,Sí,Automático ,Otros,Todoterreno,Mercedes-Benz,GLC,GLC 250 d 4MATIC Coupé,204 CV,Todoterreno,222 km/h,7.6 s,5 l/100km,131g CO2/km,4732 mm / 1890 mm / 1602 mm,C,39.490€
14.148,2022,Gasolina,Iurreta,5,Sí,Manual ,Gris,Todoterreno,Renault,Captur,Captur Intens TCe 74 kW (100 CV),90 CV,Todoterreno,173 km/h,13.3 s,6 l/100km,g CO2/km,4227 mm / 1797 mm / 1576 mm,C,17.980€
80.000,2019,Gasolina,Vizcaya,5,Sí,Automático ,Otros,Berlina,Volkswagen,Golf,Golf 5p Sport 1.5 TSI EVO BlueMotion 96 kW (130 CV) DSG 7 vel.,130 CV,Turismo,210 km/h,9.1 s,4.9 l/100km,113g CO2/km,4258 mm / 1790 mm / 1492 mm,C,17.980€
69.419,2021,Gasolina,Alcorcón,5,Sí,Automático ,Azul,Berlina,Opel,Corsa,Corsa 1.2T 74 kW (100 CV) AT8 Elegance,100 CV,Turismo,188 km/h,10.8 s,4.3 l/100km,99g CO2/km,4060 mm / 1765 mm / 1435 mm,C,14.490€
58.000,2021,Diésel,Xátiva,5,Sí,Manual ,Blanco,Berlina,Renault,Clio,Clio 5p 1.5 dCi 100cv Extreme,100 CV,Turismo,185 km/h,10.6 s,4.3 l/100km,g CO2/km,3812 mm / 1639 mm / 1417 mm,Sin etiqueta,15.990€
80.368,2017,Gasolina,Valladolid,4,Sí,Manual ,Negro,Berlina,Citroen,C-Élysée,C-Elysée PureTech 82 Shine,82 CV,Turismo,169 km/h,12.9 s,4.8 l/100km,110g CO2/km,4419 mm / 1748 mm / 1466 mm,C,8.990€
107.088,2015,Gasolina,Valladolid,5,Sí,Manual ,Gris,Todoterreno,Peugeot,2008,2008 Crossway 1.2 PureTech 130,130 CV,Todoterreno,200 km/h,9.3 s,4.8 l/100km,108g CO2/km,4159 mm / 1739 mm / 1570 mm,C,10.490€
97.373,2017,Diésel,Salamanca,5,Sí,Manual ,Blanco,Berlina,Peugeot,308,308 5p Active 1.6 BlueHDi 120,120 CV,Turismo,196 km/h,9.6 s,3.6 l/100km,94g CO2/km,4253 mm / 1804 mm / 1457 mm,C,10.490€
69.995,2019,Gasolina,Olías del Rey,5,Sí,Manual ,Otros,Todoterreno,Ford,KUGA,Kuga Vignale 1.5 EcoBoost Auto-Start-Stop 110 kW (150 CV) 4x2,150 CV,Todoterreno,195 km/h,9.7 s,7.2 l/100km,157g CO2/km,4541 mm / 1856 mm / 1703 mm,C,16.490€
113.215,2015,Diésel,Valladolid,5,Sí,Manual ,Blanco,Todoterreno,Honda,CR-V,CR-V Elegance 1.6 i-DTEC 88 kW (120 CV) 2WD,120 CV,Todoterreno,182 km/h,11.2 s,4.4 l/100km,115g CO2/km,4605 mm / 1820 mm / 1685 mm,C,14.490€
102.743,2019,Diésel,Vigo,5,Sí,Manual ,Otros,Monovolumen,Volkswagen,Caddy,Caddy Kombi SDI,75 CV,Vehículo comercial,142 km/h,20.5 s,6.3 l/100km,g CO2/km,4405 mm / 1802 mm / 1833 mm,Sin etiqueta,16.990€
81.272,2021,Gasolina,Vigo,5,Sí,Automático ,Gris,Todoterreno,Volkswagen,T-Roc,T-Roc Advance 1.5 TSI 110 kW (150 CV) DSG 7 vel.,150 CV,Todoterreno,205 km/h,8.4 s,5.6 l/100km,127g CO2/km,4234 mm / 1819 mm / 1573 mm,C,22.990€
40.391,2022,Diésel,Ourense,5,Sí,Automático ,Otros,Todoterreno,BMW,X1,X1 sDrive20d Aut.,190 CV,Todoterreno,205 km/h,8.3 s,5.9 l/100km,155g CO2/km,4454 mm / 1798 mm / 1545 mm,B,36.990€
107.456,2020,Diésel,Cáceres,5,Sí,Automático ,Amarillo,Berlina,Volkswagen,Arteon,Arteon Elegance 2.0 TDI 4MOTION 176 kW (240 CV) DSG 7 vel.,240 CV,Turismo,245 km/h,6.5 s,7.5 l/100km,154g CO2/km,4862 mm / 1871 mm / 1450 mm,C,33.990€
54.471,2022,Diésel,Vigo,5,Sí,Automático ,Otros,Todoterreno,BMW,X1,X1 sDrive20d Aut.,190 CV,Todoterreno,205 km/h,8.3 s,5.9 l/100km,155g CO2/km,4454 mm / 1798 mm / 1545 mm,B,34.990€
152.997,2018,Gasolina,Vigo,5,Sí,Manual ,Negro,Todoterreno,Peugeot,2008,2008 Style 1.2 PureTech 110 S&S,110 CV,Todoterreno,191 km/h,9.9 s,4.4 l/100km,103g CO2/km,4159 mm / 1739 mm / 1570 mm,C,10.690€
116.755,2017,Diésel,Salamanca,5,Sí,Automático ,Gris,Todoterreno,False,False,False,235 CV,False,False,False,False,False,False,False,30.990€
65.948,2015,Gasolina,Badajoz,5,Sí,Manual ,Gris,Berlina,Nissan,Pulsar,Pulsar DIG-T 85 kW (115 CV) Acenta,115 CV,Turismo,190 km/h,10.7 s,5 l/100km,117g CO2/km,4387 mm / 1768 mm / 1520 mm,C,11.490€
144.503,2018,Gasolina,Vigo,5,Sí,Automático ,Otros,Todoterreno,Peugeot,3008,3008 Allure 1.2 PureTech 130 S&S EAT6,130 CV,Todoterreno,188 km/h,10.5 s,5.3 l/100km,120g CO2/km,4447 mm / 1841 mm / 1624 mm,C,14.990€
89.864,2015,Diésel,Salamanca,5,Sí,Manual ,Blanco,Monovolumen,False,False,False,75 CV,False,False,False,False,False,False,False,8.990€
44.323,2022,Diésel,Valladolid,5,Sí,Automático ,Blanco,Todoterreno,BMW,X1,X1 sDrive20d Aut.,190 CV,Todoterreno,205 km/h,8.3 s,5.9 l/100km,155g CO2/km,4454 mm / 1798 mm / 1545 mm,B,33.990€
120.000,2015,Diésel,Badajoz,5,Sí,Manual ,Otros,Todoterreno,Peugeot,2008,2008 Active 1.6 e-HDi 92,100 CV,Todoterreno,181 km/h,11.5 s,4 l/100km,103g CO2/km,4159 mm / 1739 mm / 1570 mm,B,10.980€
59.810,2021,Gasolina,Vilagarcía de Arousa,5,Sí,Automático ,Otros,Todoterreno,Volkswagen,T-Roc,T-Roc Advance 1.5 TSI 110 kW (150 CV) DSG 7 vel.,150 CV,Todoterreno,205 km/h,8.4 s,5.6 l/100km,127g CO2/km,4234 mm / 1819 mm / 1573 mm,C,23.990€
119.000,2018,Diésel,Vilagarcía de Arousa,5,Sí,Automático ,Otros,Todoterreno,Opel,Mokka X,Mokka X Ultimate 1.6 CDTI 100 kW (136 CV) 4x2 Aut.,136 CV,Todoterreno,188 km/h,10.9 s,5 l/100km,128g CO2/km,4275 mm / 1781 mm / 1658 mm,C,17.490€
39.995,2021,Gasolina,Talavera de la Reina,5,Sí,Automático ,Blanco,Berlina,Peugeot,308,308 SW Active 1.2 PureTech 130 S&S EAT6,130 CV,Turismo familiar,204 km/h,9.5 s,4.5 l/100km,106g CO2/km,4585 mm / 1804 mm / 1470 mm,C,18.990€
103.466,2018,Gasolina,Roquetas de Mar,5,Sí,Manual ,Azul,Berlina,Nissan,Micra,Micra IG-T 66 kW (90 CV) S&S BOSE Limited Edition,90 CV,Turismo,175 km/h,12.1 s,4.6 l/100km,104g CO2/km,3999 mm / 1743 mm / 1455 mm,C,10.490€
87.780,2014,Diésel,Asturias,4,Sí,Automático ,Gris,Berlina,Mercedes-Benz,CLA,CLA 200 CDI 7G-DCT,136 CV,Turismo,220 km/h,9.3 s,4.2 l/100km,109g CO2/km,4630 mm / 1777 mm / 1432 mm,B,23.490€
33.300,2021,Diésel,Roquetas de Mar,5,Sí,Manual ,Marrón,Monovolumen,Peugeot,Rifter,Rifter GT Standard BlueHDi 130,130 CV,Vehículo comercial,186 km/h, s,5.3 l/100km,g CO2/km,4403 mm / 1848 mm / 1796 mm,C,24.490€
79.500,2018,Gasolina,Roquetas de Mar,5,Sí,Manual ,Gris,Berlina,Peugeot,208,208 5p Allure 1.2 PureTech 110 S&S,110 CV,Turismo,190 km/h,9.6 s,4.5 l/100km,103g CO2/km,3973 mm / 1739 mm / 1460 mm,C,10.480€
25.080,2021,Híbrido (Gasolina),A Coruña,5,Sí,Automático ,Beige,Todoterreno,Volvo,XC40,XC40 Recharge T4 Inscription,197 CV,Todoterreno,180 km/h,8.5 s,2.1 l/100km,g CO2/km,4425 mm / 1863 mm / 1652 mm,Cero,32.490€
99.910,2018,Diésel,Sevilla,5,Sí,Manual ,Blanco,Berlina,Fiat,Tipo,Tipo 5p 1.6 Multijet II 88 kW (120 CV) Pop,120 CV,Turismo,200 km/h,10.1 s,3.7 l/100km,98g CO2/km,4368 mm / 1792 mm / 1495 mm,C,9.980€
104.913,2019,Diésel,Roquetas de Mar,5,Sí,Manual ,Blanco,Todoterreno,Peugeot,3008,3008 Access 1.6 BlueHDi 120,130 CV,Monovolumen,183 km/h,12 s,4.1 l/100km,108g CO2/km,4365 mm / 1837 mm / 1639 mm,C,18.990€
109.000,2015,Gasolina,Roquetas de Mar,5,Sí,Manual ,Gris,Berlina,Peugeot,3008,3008 Crossway 1.2 PureTech 130 S&S,130 CV,Monovolumen,199 km/h,10.8 s,5.2 l/100km,120g CO2/km,4365 mm / 1837 mm / 1639 mm,C,10.990€
47.300,2021,Gasolina,Alicante,2,Sí,Automático ,Blanco,Cabriolet,Mini,Hatchback,Cabrio Cooper Aut.,136 CV,Descapotable,191 km/h,11.1 s,6.6 l/100km,154g CO2/km,3699 mm / 1683 mm / 1414 mm,C,23.990€
56.314,2022,Gasolina,Sabadell,5,Sí,Manual ,Blanco,Todoterreno,Peugeot,2008,2008 Active Pack Puretech 100,100 CV,Todoterreno,188 km/h,10.9 s,5.4 l/100km,g CO2/km,4300 mm / 1770 mm / 1530 mm,C,17.990€
127.900,2018,Diésel,Sant Boi de Llobregat,5,Sí,Automático ,Azul,Todoterreno,Audi,Q2,Q2 design edition 2.0 TDI 110 kW (150 CV) quattro S tronic 7 vel.,150 CV,Todoterreno,211 km/h,8.1 s,4.9 l/100km,129g CO2/km,4191 mm / 1794 mm / 1538 mm,C,21.490€
53.700,2020,Diésel,Sant Boi de Llobregat,5,Sí,Manual ,Gris,Familiar,Peugeot,508,508 SW Active BlueHDi 130 S&S,130 CV,Turismo familiar,210 km/h,9.9 s,4 l/100km,104g CO2/km,4790 mm / 1860 mm / 1420 mm,C,18.990€
27.489,2022,Diésel,Marbella,4,Sí,Manual ,Blanco,Monovolumen,Volkswagen,Caravelle,Bora Highline 1.9 TDI 115 CV 4Motion,110 CV,Turismo,192 km/h,11.1 s,6.1 l/100km,g CO2/km,4376 mm / 1735 mm / 1444 mm,Sin etiqueta,37.490€
86.418,2015,Gasolina,Marbella,5,Sí,Manual ,Gris,Monovolumen,KIA,Carens,Carens 1.6 GDi 135 CV Concept 5 plazas,135 CV,Monovolumen,185 km/h,11.3 s,6.8 l/100km,159g CO2/km,4525 mm / 1805 mm / 1610 mm,C,10.990€
231.159,2017,Diésel,Alcalá de Henares,5,Sí,Manual ,Blanco,Monovolumen,Volkswagen,Touran,Touran Sport 2.0 TDI 140 CV,150 CV,Monovolumen,194 km/h,10.3 s,5.3 l/100km,139g CO2/km,4397 mm / 1794 mm / 1674 mm,B,15.490€
